Lat_Lon,Crime_Rating
"(40.768958719, -73.950689904)",11.6
"(40.768958719000075, -73.95068990399994)",8.5
"(40.768965258, -73.969596452)",4.5
"(40.76896525800004, -73.96959645199998)",8.4
"(40.768991322, -73.956686404)",33.9
"(40.76899132200003, -73.95668640399998)",15.6
"(40.769012932, -73.992351457)",4.5
"(40.76901293200007, -73.99235145699998)",4.5
"(40.769020968, -73.972856428)",9.0
"(40.769048474, -73.990474154)",129.1
"(40.76904847400005, -73.99047415399998)",15.6
"(40.769067005, -73.96110162)",42.2
"(40.769067005000075, -73.96110161999997)",18.5
"(40.769119832, -73.963163012)",9.0
"(40.76911983200006, -73.96316301199995)",7.1
"(40.769125152, -73.988560739)",77.1
"(40.76912515200007, -73.988560739)",38.0
"(40.769127928, -73.955040065)",90.0
"(40.769127928000046, -73.95504006499993)",4.5
"(40.769132229, -73.952090531)",24.5
"(40.769132229000036, -73.95209053099995)",8.5
"(40.7691483, -73.958115939)",7.1
"(40.76914830000004, -73.95811593899998)",24.1
"(40.769178116, -73.965238844)",8.5
"(40.769201798, -73.986640099)",24.0
"(40.76920179800004, -73.98664009899994)",14.2
"(40.769226269, -73.98477001)",29.4
"(40.76922626900005, -73.98477000999998)",4.5
"(40.769230872, -73.967307463)",11.6
"(40.769230872000044, -73.96730746299994)",15.6
"(40.769278098, -73.969365255)",15.5
"(40.76927809800002, -73.96936525499996)",12.9
"(40.769280537, -73.959484125)",38.5
"(40.76928053700004, -73.95948412499997)",9.2
"(40.769280607, -73.981022605)",24.6
"(40.769289235, -73.953447855)",25.5
"(40.76928923500003, -73.95344785499998)",8.5
"(40.769331306, -73.992123978)",6.4
"(40.769331306000026, -73.99212397799994)",8.5
"(40.769382354, -73.982224776)",8.5
"(40.76938235400007, -73.98222477599995)",14.2
"(40.769410365, -73.961906498)",8.5
"(40.769410365000056, -73.96190649799998)",8.5
"(40.769412703, -73.98326812)",21.1
"(40.769415503, -73.960855923)",8.5
"(40.76943266, -73.962935395)",7.0
"(40.769432939, -73.993340608)",4.5
"(40.76943293900007, -73.99334060799998)",7.1
"(40.76943846, -73.96391376)",17.0
"(40.769446228, -73.954808797)",53.5
"(40.76944622800004, -73.95480879699994)",4.5
"(40.769447778, -73.951859251)",21.4
"(40.76944777800003, -73.95185925099996)",7.0
"(40.769462731, -73.988311576)",36.3
"(40.769477151, -73.949938594)",17.0
"(40.769491302, -73.957866619)",45.9
"(40.76949130200006, -73.95786661899997)",4.5
"(40.76953215, -73.965112302)",17.0
"(40.769537933, -73.966094278)",8.5
"(40.769540962, -73.967076256)",9.2
"(40.76954096200007, -73.96707625599998)",8.5
"(40.769544629, -73.984542493)",4.5
"(40.769568699, -73.968105155)",25.5
"(40.76956869900005, -73.968105155)",8.5
"(40.769593683, -73.969137667)",8.5
"(40.769596215000035, -73.98079507199996)",8.5
"(40.769627416, -73.948360814)",33.0
"(40.769627926, -73.956223881)",39.7
"(40.769627926000055, -73.95622388099997)",34.0
"(40.769646935, -73.991892886)",60.2
"(40.769646935000026, -73.99189288599996)",9.0
"(40.769723638, -73.989983066)",35.3
"(40.769723638000066, -73.98998306599998)",11.5
"(40.76974823, -73.962704165)",37.9
"(40.76974823000006, -73.96270416499993)",4.5
"(40.769750133, -73.982119982)",51.4
"(40.76975013300005, -73.98211998199997)",11.6
"(40.769758509, -73.960603004)",34.2
"(40.76975850900004, -73.96060300399995)",11.6
"(40.769761781, -73.954577527)",60.800000000000004
"(40.76976178100006, -73.95457752699998)",16.2
"(40.769766072, -73.951631576)",23.9
"(40.76976607200004, -73.95163157599995)",8.5
"(40.769773412, -73.97454571)",8.4
"(40.769779387, -73.950667635)",15.6
"(40.76977938700002, -73.95066763499993)",24.1
"(40.769800308, -73.988066021)",56.9
"(40.76980030800007, -73.98806602099995)",11.5
"(40.769803779, -73.964783628)",22.5
"(40.769809607, -73.957635362)",15.6
"(40.76980960700007, -73.95763536199998)",8.5
"(40.769830291, -73.986192304)",32.9
"(40.76983029100006, -73.98619230399999)",31.799999999999997
"(40.769853797, -73.966848657)",15.4
"(40.769853797000046, -73.96684865699996)",16.299999999999997
"(40.769857498, -73.984314975)",78.2
"(40.76985749800008, -73.98431497499998)",12.9
"(40.769869206, -73.948927434)",32.6
"(40.769869206000074, -73.94892743399998)",17.0
"(40.769909266, -73.968906465)",17.0
"(40.76990926600007, -73.96890646499998)",8.5
"(40.769914567, -73.980563924)",23.9
"(40.76991456700006, -73.98056392399997)",24.6
"(40.769923083, -73.952985302)",24.0
"(40.76992308300004, -73.95298530199995)",8.5
"(40.769951177, -73.948097015)",8.4
"(40.769966547, -73.958989104)",34.5
"(40.76996654700008, -73.95898910399995)",22.5
"(40.769984521, -73.991647349)",16.9
"(40.770066862, -73.963458528)",6.4
"(40.770069912, -73.964436904)",15.5
"(40.77008008, -73.954346255)",17.6
"(40.77008008000007, -73.95434625499998)",8.5
"(40.77008162, -73.951400291)",46.4
"(40.770081620000035, -73.95140029099997)",7.0
"(40.770088498, -73.962458478)",14.1
"(40.770088498000064, -73.96245847799997)",7.1
"(40.77009364, -73.961407892)",11.7
"(40.77009364000003, -73.96140789199995)",8.5
"(40.77011044, -73.987842129)",54.2
"(40.770110440000046, -73.98784212899994)",27.1
"(40.770112422, -73.982007967)",4.5
"(40.770127911, -73.957404104)",28.4
"(40.77012791100003, -73.95740410399996)",16.2
"(40.770132831, -73.993062548)",22.6
"(40.770142771, -73.9830441)",8.5
"(40.770142771000046, -73.98304409999997)",7.0
"(40.770160555, -73.96465347)",7.1
"(40.770166342, -73.965635456)",15.5
"(40.770169375, -73.966617444)",13.0
"(40.77016937500007, -73.96661744399995)",8.5
"(40.770173112, -73.984087455)",8.5
"(40.770188882, -73.967646356)",8.5
"(40.77018888200007, -73.967646356)",8.5
"(40.770189764, -73.947645548)",9.0
"(40.77018976400007, -73.94764554799998)",26.5
"(40.770211269, -73.982242606)",7.1
"(40.770216614, -73.968675265)",7.0
"(40.770224684, -73.980339998)",26.2
"(40.77022468400003, -73.98033999799998)",8.5
"(40.77025845, -73.947793514)",17.4
"(40.770261784, -73.955761351)",59.3
"(40.77026178400007, -73.95576135099996)",31.1
"(40.770322106, -73.991401808)",38.3
"(40.770329878, -73.947934258)",7.0
"(40.770398378, -73.954114979)",108.9
"(40.77039837800004, -73.95411497899995)",7.2
"(40.7703988, -73.989488358)",7.0
"(40.77039880000007, -73.98948835799997)",8.5
"(40.770399911, -73.951165392)",8.4
"(40.770404049, -73.948075)",55.2
"(40.770404984, -73.950194226)",52.5
"(40.770423317, -73.987618236)",55.9
"(40.77043151, -73.962212786)",44.7
"(40.77043151000004, -73.96221278599995)",16.8
"(40.770432183, -73.964321182)",50.9
"(40.770441781, -73.960111605)",9.0
"(40.770441781000045, -73.96011160499995)",13.0
"(40.77044621600004, -73.95717284399994)",7.1
"(40.77045878, -73.98573006)",64.2
"(40.77045878000007, -73.98573005999998)",8.5
"(40.77048330700006, -73.94732761299997)",4.5
"(40.770484954, -73.966389838)",31.0
"(40.770488725, -73.983856323)",40.3
"(40.770523962, -73.968444064)",13.0
"(40.770537545, -73.980112458)",7.1
"(40.770537545000025, -73.98011245799995)",4.5
"(40.770538245, -73.947421436)",16.8
"(40.770556929, -73.95252635)",39.5
"(40.77055692900007, -73.95252634999997)",39.6
"(40.770576303, -73.982137811)",7.0
"(40.770581794, -73.98214864)",49.8
"(40.77058179400007, -73.98214863999993)",11.6
"(40.770600416, -73.958526598)",51.0
"(40.770600416000036, -73.95852659799993)",24.0
"(40.77065969, -73.991159876)",8.5
"(40.77071393, -73.953883704)",8.4
"(40.77071393000005, -73.95388370399996)",14.2
"(40.770718202, -73.9509341)",30.9
"(40.77071820200007, -73.95093409999998)",13.0
"(40.770725758, -73.963963606)",8.5
"(40.770741681, -73.987379899)",37.4
"(40.770744285, -73.947829236)",8.4
"(40.770747399, -73.962963545)",32.5
"(40.77075047700004, -73.99454992099999)",12.9
"(40.770761774, -73.956941582)",51.6
"(40.77076177400005, -73.95694158199996)",20.0
"(40.770771775, -73.961959873)",22.5
"(40.770776913, -73.960909277)",28.5
"(40.77077691300008, -73.96090927699998)",8.5
"(40.770792006, -73.965180237)",13.0
"(40.77079200600008, -73.96518023699997)",8.5
"(40.770793361, -73.983639631)",29.5
"(40.770797789, -73.966162232)",9.2
"(40.770820044, -73.967191154)",8.5
"(40.770827222, -73.992611189)",58.8
"(40.770827222000044, -73.99261118899994)",37.8
"(40.770831758, -73.947042125)",13.5
"(40.770839545, -73.968220075)",8.5
"(40.770850406, -73.979884917)",9.2
"(40.770895641, -73.955298812)",61.4
"(40.77089564100004, -73.95529881199997)",30.4
"(40.770901373, -73.949255178)",90.6
"(40.77090137300007, -73.94925517799999)",29.5
"(40.770943929, -73.981076286)",44.8
"(40.770997275, -73.990914332)",19.9
"(40.771021814, -73.989036972)",34.1
"(40.771032226, -73.953648814)",57.2
"(40.771032226000045, -73.95364881399996)",16.0
"(40.771037439, -73.982264048)",22.6
"(40.771058443, -73.950684739)",15.5
"(40.77105844300007, -73.95068473899995)",11.6
"(40.771062789, -73.987145168)",51.7
"(40.77106278900004, -73.98714516799998)",25.6
"(40.771072909, -73.959645498)",51.0
"(40.77107290900005, -73.95964549799999)",11.5
"(40.771077333, -73.956710319)",35.5
"(40.77107733300004, -73.95671031899997)",7.0
"(40.771107876, -73.965934625)",13.5
"(40.771112723, -73.963826206)",16.299999999999997
"(40.771114784, -73.961710566)",13.0
"(40.771144663, -73.983469861)",67.7
"(40.77114466300003, -73.98346986099993)",4.5
"(40.771155128, -73.967996086)",36.099999999999994
"(40.771163265, -73.979653763)",48.1
"(40.77116326500004, -73.979653763)",16.0
"(40.771190771, -73.952060168)",23.9
"(40.77119077100008, -73.95206016799993)",34.0
"(40.771234284, -73.958064083)",46.6
"(40.771307412000056, -73.99068322899994)",4.5
"(40.77134778, -73.953421144)",76.3
"(40.771370175, -73.986921269)",11.5
"(40.77138847300005, -73.95941424499993)",8.5
"(40.771395636, -73.956479051)",84.6
"(40.77139563600008, -73.95647905099996)",28.7
"(40.771398684, -73.950435374)",45.1
"(40.771398684000076, -73.95043537399994)",11.6
"(40.771402473, -73.982159251)",83.3
"(40.77140247300008, -73.98215925099998)",22.9
"(40.771406297, -73.963465014)",8.5
"(40.77141079, -73.960446784)",21.4
"(40.771430353, -73.961479324)",7.0
"(40.771430677, -73.962461332)",17.0
"(40.771445714, -73.966735944)",24.1
"(40.77144571400004, -73.96673594399994)",17.0
"(40.77144815, -73.965685339)",25.6
"(40.77145586, -73.994242986)",8.4
"(40.77147233400007, -73.99434768299993)",9.0
"(40.77147255, -73.964681656)",4.5
"(40.771472550000055, -73.96468165599998)",15.5
"(40.771476125, -73.979422606)",13.0
"(40.77149694000008, -73.96367797399995)",4.5
"(40.771504594, -73.986293046)",17.0
"(40.77150459400008, -73.98629304599996)",8.5
"(40.77150949700007, -73.946583074)",12.9
"(40.771529494, -73.954832656)",31.0
"(40.77152949400005, -73.95483265599995)",17.0
"(40.771547111, -73.977408022)",22.9
"(40.77157651400006, -73.99228617699998)",8.5
"(40.771584595, -73.948763653)",8.5
"(40.771594675, -73.982617712)",25.0
"(40.771594675000074, -73.98261771199996)",6.4
"(40.771620293, -73.990455734)",40.3
"(40.77162029300007, -73.99045573399997)",13.7
"(40.77164415900006, -73.94695121999997)",8.5
"(40.771655803, -73.988571136)",52.1
"(40.771655803000044, -73.98857113599996)",34.0
"(40.771665759, -73.980859461)",41.5
"(40.77166575900003, -73.98085946099997)",8.5
"(40.771666076, -73.953189861)",69.8
"(40.771677561, -73.986697367)",99.2
"(40.77167756100005, -73.98669736699998)",15.6
"(40.771702033, -73.984830819)",17.9
"(40.77170203300005, -73.98483081899997)",8.5
"(40.771704037, -73.959182992)",58.8
"(40.77170403700006, -73.95918299199997)",9.0
"(40.771711194, -73.956247784)",33.1
"(40.77171119400003, -73.95624778399997)",21.2
"(40.77172109, -73.947120845)",22.5
"(40.771738925, -73.950186008)",4.5
"(40.771745919, -73.96124447)",19.9
"(40.771745919000075, -73.96124446999994)",11.5
"(40.771759273, -73.982050846)",7.0
"(40.771770401, -73.983032854)",26.0
"(40.771770401000026, -73.98303285399999)",4.5
"(40.771783545, -73.967533661)",35.3
"(40.771788985, -73.979195058)",60.9
"(40.771791169, -73.965436049)",22.9
"(40.771793262, -73.963327609)",18.4
"(40.77179326200008, -73.96332760899996)",13.0
"(40.771818149, -73.993899973)",13.0
"(40.771868148, -73.957597949)",68.3
"(40.77186814800007, -73.95759794899999)",8.5
"(40.771874003, -73.951561448)",46.6
"(40.77187400300004, -73.95156144799995)",8.5
"(40.771935919, -73.990224626)",13.0
"(40.771935919000036, -73.99022462599999)",8.5
"(40.771993179, -73.986469853)",138.2
"(40.77199317900005, -73.98646985299997)",14.2
"(40.772009066, -73.952940506)",25.4
"(40.772009066000074, -73.95294050599993)",7.1
"(40.772022344, -73.958951735)",8.5
"(40.77202234400005, -73.95895173499997)",16.9
"(40.772029495, -73.956016513)",42.0
"(40.77202949500003, -73.95601651299995)",7.1
"(40.772039373, -73.946889529)",4.5
"(40.77204192, -73.959984283)",21.0
"(40.77204192000005, -73.95998428299998)",8.5
"(40.772061815, -73.96199885)",24.1
"(40.77206181500002, -73.96199884999999)",15.5
"(40.772064881, -73.962984475)",8.5
"(40.77208191, -73.949940246)",19.9
"(40.772107331, -73.978960285)",29.1
"(40.77210733100002, -73.97896028499997)",16.2
"(40.772126568, -73.967287989)",8.4
"(40.772158273, -73.963204656)",7.0
"(40.772163347, -73.954370099)",125.9
"(40.77216334700007, -73.95437009899997)",17.0
"(40.772174832000076, -73.99175899499993)",11.5
"(40.772182051, -73.98262839)",18.5
"(40.772205029, -73.991831199)",4.5
"(40.772218422, -73.948297429)",51.0
"(40.772218422000044, -73.948297429)",7.0
"(40.77222041, -73.982184305)",53.2
"(40.772251545, -73.989997127)",38.1
"(40.772251545000074, -73.989997127)",11.5
"(40.772273324, -73.988116123)",140.6
"(40.772273324000025, -73.98811612299994)",36.6
"(40.772308797, -73.986238725)",28.8
"(40.77230879700004, -73.98623872499998)",8.4
"(40.77234065, -73.958716864)",33.7
"(40.772345052, -73.95578524)",28.9
"(40.77234505200005, -73.95578523999995)",8.5
"(40.772349311, -73.952687539)",85.1
"(40.772352219, -73.982592242)",25.5
"(40.772360401, -73.94665821)",25.5
"(40.772382543, -73.960785582)",29.4
"(40.772393078, -73.980635408)",39.9
"(40.772400199, -73.949708944)",8.4
"(40.772425679, -73.978729121)",38.2
"(40.77242567900004, -73.97872912099997)",11.5
"(40.772427148, -73.962865131)",27.0
"(40.77242714800008, -73.96286513099994)",15.6
"(40.77242842300007, -73.97872550999993)",9.2
"(40.772469589, -73.967042315)",35.9
"(40.77247137, -73.993430563)",7.0
"(40.772471713, -73.964937464)",15.6
"(40.772471713000066, -73.96493746399995)",12.9
"(40.772502012, -73.957135418)",58.8
"(40.77250201200008, -73.95713541799995)",8.5
"(40.772554487, -73.95106272)",92.4
"(40.772561679, -73.989766017)",14.1
"(40.772585443000025, -73.98207228599993)",7.0
"(40.77259148, -73.986032874)",83.3
"(40.772591480000074, -73.986032874)",7.0
"(40.772656213, -73.958489214)",22.5
"(40.772663353, -73.955553964)",75.9
"(40.77266335300004, -73.95555396399999)",22.9
"(40.772678538, -73.959521772)",11.5
"(40.772678538000044, -73.95952177199997)",7.0
"(40.772689556, -73.95243818)",40.9
"(40.77269602200005, -73.96252199499997)",8.5
"(40.77269811, -73.960554331)",21.1
"(40.77269811000008, -73.96055433099998)",7.0
"(40.772698443, -73.961539967)",11.5
"(40.77269844300002, -73.96153996699996)",4.5
"(40.772715743, -73.949477641)",22.5
"(40.772733048, -73.978505179)",17.0
"(40.772789413, -73.962738566)",13.0
"(40.772789413000055, -73.96273856599998)",4.5
"(40.772789727, -73.963724204)",25.5
"(40.77278972700003, -73.96372420399997)",8.5
"(40.772790032, -73.96470623)",8.5
"(40.772790032000046, -73.96470622999993)",7.0
"(40.772809557, -73.965738794)",8.5
"(40.772809557000066, -73.96573879399993)",4.5
"(40.772810529, -73.982191368)",51.7
"(40.772811359, -73.988773119)",16.2
"(40.77281135900005, -73.98877311899997)",4.5
"(40.772822689, -73.993286113)",38.1
"(40.772849333, -73.953871394)",72.0
"(40.77284933300007, -73.95387139399996)",9.2
"(40.772854993, -73.947834804)",82.0
"(40.77285499300007, -73.94783480399997)",17.0
"(40.77287456, -73.989542123)",62.7
"(40.772974519, -73.958257949)",60.9
"(40.77297451900005, -73.95825794899997)",19.9
"(40.772994221, -73.94619557)",28.5
"(40.772997153, -73.982072175)",21.9
"(40.773003603, -73.955304618)",6.4
"(40.773016418, -73.960319466)",38.2
"(40.77301641800005, -73.96031946599999)",7.0
"(40.773018795, -73.980147821)",14.0
"(40.773027056, -73.952188821)",46.6
"(40.773027056000046, -73.95218882099994)",7.1
"(40.773034032, -73.949246333)",8.5
"(40.773034032000055, -73.94924633299998)",8.5
"(40.773040418, -73.978284844)",16.1
"(40.77304041800004, -73.97828484399997)",7.0
"(40.77304109, -73.982202137)",62.5
"(40.77304109000005, -73.98220213699994)",8.4
"(40.773061033, -73.962402645)",16.8
"(40.773080402, -73.989390454)",21.1
"(40.77308040200006, -73.989390454)",8.5
"(40.77308299300007, -73.98783797599998)",4.5
"(40.773108351, -73.964474996)",20.0
"(40.77310835100008, -73.96447499599998)",7.0
"(40.773135875, -73.956676487)",51.8
"(40.77313587500004, -73.95667648699998)",7.1
"(40.773147395, -73.966536521)",9.2
"(40.77314739500007, -73.96653652099997)",7.0
"(40.77319107, -73.95060012)",74.4
"(40.773206246, -73.985577834)",99.39999999999999
"(40.77320624600002, -73.98557783399998)",7.0
"(40.77321755, -73.988466165)",51.5
"(40.77321755000003, -73.98846616499998)",7.1
"(40.773229585, -73.944751212)",4.5
"(40.77329008, -73.958026685)",9.2
"(40.773299847, -73.98802568)",42.3
"(40.77329984700003, -73.98802567999998)",7.0
"(40.773304525, -73.981826583)",17.4
"(40.773312409, -73.959059252)",7.0
"(40.77331240900003, -73.95905925199997)",17.0
"(40.77331250200007, -73.94596424599996)",7.0
"(40.773331984, -73.960088211)",16.2
"(40.77333198400004, -73.96008821099997)",7.1
"(40.773332321, -73.961073856)",11.5
"(40.773332649, -73.962059502)",8.5
"(40.773343854, -73.955055271)",68.8
"(40.773343854000075, -73.95505527099994)",4.5
"(40.773345349, -73.951957525)",8.4
"(40.773349573, -73.949011415)",34.6
"(40.773349573000075, -73.94901141499997)",28.5
"(40.773375247, -73.945151848)",7.0
"(40.773384136, -73.969020377)",7.0
"(40.77339328, -73.989162948)",15.6
"(40.77339328000005, -73.98916294799993)",15.5
"(40.773423297, -73.962276076)",8.4
"(40.773423615, -73.963261723)",7.0
"(40.773443453, -73.965276332)",15.5
"(40.773465716, -73.966305294)",4.5
"(40.773488818, -73.947372171)",57.3
"(40.773497574, -73.989083501)",39.4
"(40.773510459, -73.982328377)",7.1
"(40.77351045900008, -73.982328377)",7.0
"(40.773511104, -73.987206072)",81.3
"(40.773529828, -73.953372682)",119.3
"(40.77352982800004, -73.95337268199995)",8.5
"(40.773538328, -73.985332252)",62.099999999999994
"(40.77353832800003, -73.98533225199996)",4.5
"(40.773601867, -73.989011274)",8.5
"(40.773601867000025, -73.98901127399995)",7.0
"(40.773608386, -73.957795416)",45.2
"(40.773608386000035, -73.95779541599995)",27.0
"(40.773609152, -73.981573769)",41.4
"(40.77360915200006, -73.98157376899997)",11.5
"(40.77361304200008, -73.99131112299993)",7.0
"(40.773628671, -73.98359922)",28.2
"(40.773630782, -73.945729308)",7.1
